Staff,Staff_ID,Facility_ID
1804,1804,1981
1805,1805,2243
1806,1806,2243
1807,1807,1981
1808,1808,2243
1809,1809,2243
1810,1810,2243
1811,1811,1981
1812,1812,2243
1813,1813,1981
1814,1814,1981
1815,1815,1981
1816,1816,1981
1817,1817,1981
1818,1818,2243
1819,1819,2243
1820,1820,1981
1821,1821,1981
1822,1822,1981
1823,1823,1981
1824,1824,2243
1825,1825,1981
1826,1826,2243
1827,1827,1981
1828,1828,2243
1829,1829,1981
1830,1830,1981
1831,1831,1981
1832,1832,2243
1833,1833,2243
1834,1834,2243
1835,1835,1981
1836,1836,2243
1837,1837,2243
1838,1838,2243
1839,1839,1981
1840,1840,1981
1841,1841,2243
1842,1842,1981
1843,1843,1981
1844,1844,2243
1845,1845,2243
1846,1846,2243
1847,1847,1981
1848,1848,1981
1849,1849,2243
1850,1850,2243
1851,1851,1981
1852,1852,2243
1853,1853,1981
1854,1854,2243
1855,1855,2243
1856,1856,1981
1857,1857,2243
1858,1858,2243
1859,1859,2243
1860,1860,1981
1861,1861,1981
1862,1862,1981
1863,1863,2243
1864,1864,2243
1865,1865,1981
1866,1866,1981
1867,1867,2243
1868,1868,1981
1869,1869,2243
1870,1870,1981
1871,1871,2243
1872,1872,1981
1873,1873,1981
1874,1874,1981
1875,1875,2243
1876,1876,1981
1877,1877,1981
1878,1878,1981
1879,1879,1981
1880,1880,1981
1881,1881,2243
1882,1882,2243
1883,1883,1981
1884,1884,1981
1885,1885,2243
1886,1886,2243
1887,1887,1981
1888,1888,2243
1889,1889,1981
1890,1890,1981
1891,1891,2243
1892,1892,1981
1893,1893,2243
1894,1894,1981
1895,1895,1981
1896,1896,1981
1897,1897,2243
1898,1898,1981
1899,1899,2243
1900,1900,1981
1901,1901,2243
1902,1902,3805
1903,1903,4260
1904,1904,4329
1905,1905,4260
1906,1906,4377
1907,1907,4005
1908,1908,4005
1909,1909,4260
1910,1910,3925
1911,1911,4005
1912,1912,4005
1913,1913,4329
1914,1914,3868
1915,1915,4247
1916,1916,3868
1917,1917,4377
1918,1918,4005
1919,1919,3925
1920,1920,3805
1921,1921,4223
1922,1922,4223
1923,1923,3805
1924,1924,4260
1925,1925,4131
1926,1926,3805
1927,1927,4059
1928,1928,4131
1929,1929,4223
1930,1930,4329
1931,1931,4329
1932,1932,3868
1933,1933,3868
1934,1934,4329
1935,1935,3868
1936,1936,4005
1937,1937,3805
1938,1938,4377
1939,1939,4304
1940,1940,4019
1941,1941,4260
1942,1942,4059
1943,1943,3805
1944,1944,3805
1945,1945,4131
1946,1946,4005
1947,1947,3868
1948,1948,4223
1949,1949,4223
1950,1950,4247
1951,1951,4377
1952,1952,4377
1953,1953,4005
1954,1954,4377
1955,1955,3868
1956,1956,4329
1957,1957,3925
1958,1958,4005
1959,1959,4059
1960,1960,4304
1961,1961,4377
1962,1962,4223
1963,1963,4223
1964,1964,4247
1965,1965,4131
1966,1966,3925
1967,1967,4059
1968,1968,4260
1969,1969,4005
1970,1970,4329
1971,1971,3868
1972,1972,4005
1973,1973,4377
1974,1974,4059
1975,1975,4131
1976,1976,4131
1977,1977,4377
1978,1978,3805
1979,1979,3868
1980,1980,4131
1981,1981,4019
1982,1982,4131
1983,1983,3805
1984,1984,4005
1985,1985,3868
1986,1986,4377
1987,1987,4223
1988,1988,4131
1989,1989,4329
1990,1990,4131
1991,1991,3805
1992,1992,4019
1993,1993,4131
1994,1994,4329
1995,1995,3925
1996,1996,4005
1997,1997,4247
1998,1998,4247
1999,1999,4247
2000,2000,4377
2001,2001,4223
2002,2002,4247
2003,2003,4005
2004,2004,3805
2005,2005,4005
2006,2006,3805
2007,2007,3925
2008,2008,4223
2009,2009,4304
2010,2010,3805
2011,2011,4223
2012,2012,4304
2013,2013,4005
2014,2014,4377
2015,2015,3805
2016,2016,4260
2017,2017,3805
2018,2018,4329
2019,2019,3805
2020,2020,3868
2021,2021,4260
2022,2022,4304
2023,2023,4131
2024,2024,4019
2025,2025,3925
2026,2026,3868
2027,2027,3868
2028,2028,3805
2029,2029,4377
2030,2030,4019
2031,2031,4304
2032,2032,4005
2033,2033,4329
2034,2034,4260
2035,2035,4131
2036,2036,4019
2037,2037,4223
2038,2038,4005
2039,2039,4019
2040,2040,4304
2041,2041,4019
2042,2042,3805
2043,2043,4019
2044,2044,4223
2045,2045,3805
2046,2046,4329
2047,2047,4329
2048,2048,3868
2049,2049,4059
2050,2050,3868
2051,2051,4131
2052,2052,4377
2053,2053,4377
2054,2054,4260
2055,2055,4329
2056,2056,4223
2057,2057,4377
2058,2058,4223
2059,2059,3805
2060,2060,4223
2061,2061,4019
2062,2062,3868
2063,2063,4019
2064,2064,4247
2065,2065,4247
2066,2066,4019
2067,2067,4019
2068,2068,4247
2069,2069,4019
2070,2070,4223
2071,2071,4005
2072,2072,4131
2073,2073,4019
2074,2074,4059
2075,2075,4059
2076,2076,4223
2077,2077,3805
2078,2078,4019
2079,2079,4223
2080,2080,4131
2081,2081,3868
2082,2082,3868
2083,2083,4304
2084,2084,4304
2085,2085,4019
2086,2086,4223
2087,2087,4223
2088,2088,4005
2089,2089,4059
2090,2090,4019
2091,2091,3925
2092,2092,4304
2093,2093,4329
2094,2094,4377
2095,2095,4247
2096,2096,4247
2097,2097,4131
2098,2098,3805
2099,2099,4260
2100,2100,4019
2101,2101,4005
2102,2102,4131
2103,2103,4247
2104,2104,4131
2105,2105,4019
2106,2106,4019
2107,2107,3868
2108,2108,4131
2109,2109,4304
2110,2110,3925
2111,2111,4247
2112,2112,3805
2113,2113,4304
2114,2114,4019
2115,2115,4260
2116,2116,4019
2117,2117,4131
2118,2118,4329
2119,2119,3868
2120,2120,3868
2121,2121,4247
2122,2122,4247
2123,2123,4377
2124,2124,4005
2125,2125,4377
2126,2126,4260
2127,2127,3805
2128,2128,4247
2129,2129,3805
2130,2130,4005
2131,2131,4005
2132,2132,4223
2133,2133,4247
2134,2134,4304
2135,2135,4260
2136,2136,4131
2137,2137,4131
2138,2138,3925
2139,2139,4005
2140,2140,3868
2141,2141,4260
2142,2142,3868
2143,2143,4019
2144,2144,4260
2145,2145,3868
2146,2146,4223
2147,2147,4059
2148,2148,3925
2149,2149,4019
2150,2150,4329
2151,2151,4005
2152,2152,4059
2153,2153,4019
2154,2154,4329
2155,2155,4059
2156,2156,3925
2157,2157,4019
2158,2158,4377
2159,2159,4260
2160,2160,3868
2161,2161,4019
2162,2162,3925
2163,2163,4005
2164,2164,4377
2165,2165,4247
2166,2166,3925
2167,2167,4059
2168,2168,4005
2169,2169,4019
2170,2170,4019
2171,2171,4131
2172,2172,3925
2173,2173,4059
2174,2174,3868
2175,2175,4131
2176,2176,4059
2177,2177,3868
2178,2178,4131
2179,2179,3925
2180,2180,4005
2181,2181,4377
2182,2182,4059
2183,2183,4304
2184,2184,4223
2185,2185,4260
2186,2186,4059
2187,2187,4223
2188,2188,4019
2189,2189,4059
2190,2190,4304
2191,2191,4019
2192,2192,4304
2193,2193,4329
2194,2194,4377
2195,2195,4247
2196,2196,3925
2197,2197,3925
2198,2198,4304
2199,2199,4304
2200,2200,4005
2201,2201,3868
2202,2202,4005
2203,2203,4019
2204,2204,4329
2205,2205,4223
2206,2206,4247
2207,2207,3868
2208,2208,3805
2209,2209,4131
2210,2210,4329
2211,2211,4019
2212,2212,3805
2213,2213,4260
2214,2214,6529
2215,2215,6529
2216,2216,6529
2217,2217,6529
2218,2218,6529
2219,2219,6529
2220,2220,6529
2221,2221,6529
2222,2222,6529
2223,2223,6529
2224,2224,6529
2225,2225,6529
2226,2226,6529
2227,2227,6529
2228,2228,6529
2229,2229,6529
2230,2230,6529
2231,2231,6529
2232,2232,6529
2233,2233,6529
2234,2234,6529
2235,2235,6529
2236,2236,6529
2237,2237,6529
2238,2238,6529
2239,2239,6529
2240,2240,6529
2241,2241,6529
2242,2242,6529
2243,2243,6529
2244,2244,6529
2245,2245,6529
2246,2246,6529
2247,2247,6529
2248,2248,6529
2249,2249,6529
2250,2250,6529
2251,2251,6529
2252,2252,6529
2253,2253,6529
2254,2254,6529
2255,2255,6529
2256,2256,6529
2257,2257,6529
2258,2258,6529
2259,2259,6529
2260,2260,6529
2261,2261,6529
2262,2262,6529
2263,2263,6529
2264,2264,6529
2265,2265,6529
2266,2266,6529
2267,2267,6529
2268,2268,6529
2269,2269,6529
2270,2270,6529
2271,2271,6529
2272,2272,6529
2273,2273,6529
2274,2274,6529
2275,2275,6529
2276,2276,6529
2277,2277,6529
2278,2278,6529
2279,2279,6529
2280,2280,6529
2281,2281,6529
2282,2282,6529
2283,2283,6529
2284,2284,6529
2285,2285,6529
2286,2286,6529
2287,2287,6529
2288,2288,6529
2289,2289,6529
2290,2290,6529
2291,2291,6529
2292,2292,6529
2293,2293,6529
2294,2294,6529
2295,2295,6529
2296,2296,6529
2297,2297,6529
2298,2298,6529
2299,2299,6529
2300,2300,6529
2301,2301,6529
2302,2302,6529
2303,2303,6529
2304,2304,6529
2305,2305,6529
2306,2306,6529
2307,2307,6529
2308,2308,6529
2309,2309,6529
2310,2310,6529
2311,2311,6529
2312,2312,6529
2313,2313,6529
2314,2314,6529
2315,2315,6529
2316,2316,6529
2317,2317,6529
2318,2318,6529
2319,2319,6529
2320,2320,6529
2321,2321,6529
2322,2322,6529
2323,2323,6529
2324,2324,6529
2325,2325,6057
2326,2326,6057
2327,2327,6057
2328,2328,6231
2329,2329,6236
2330,2330,6492
2331,2331,6236
2332,2332,6057
2333,2333,6492
2334,2334,6231
2335,2335,6236
2336,2336,6231
2337,2337,6231
2338,2338,6057
2339,2339,6231
2340,2340,6057
2341,2341,6492
2342,2342,6492
2343,2343,6231
2344,2344,6057
2345,2345,6236
2346,2346,6231
2347,2347,6231
2348,2348,6057
2349,2349,6492
2350,2350,6231
2351,2351,6231
2352,2352,6231
2353,2353,6492
2354,2354,6231
2355,2355,6236
2356,2356,6492
2357,2357,6231
2358,2358,6236
2359,2359,6231
2360,2360,6492
2361,2361,6492
2362,2362,6492
2363,2363,6057
2364,2364,6231
2365,2365,6236
2366,2366,6492
2367,2367,6057
2368,2368,6057
2369,2369,6231
2370,2370,6236
2371,2371,6231
2372,2372,6492
2373,2373,6057
2374,2374,6057
2375,2375,6057
2376,2376,6231
2377,2377,6492
2378,2378,6231
2379,2379,6057
2380,2380,6236
2381,2381,6231
2382,2382,6492
2383,2383,6057
2384,2384,6492
2385,2385,6236
2386,2386,6236
2387,2387,6236
2388,2388,6492
2389,2389,6057
2390,2390,6231
2391,2391,6492
2392,2392,6492
2393,2393,6231
2394,2394,6492
2395,2395,6492
2396,2396,6236
2397,2397,6231
2398,2398,6231
2399,2399,6231
2400,2400,6057
2401,2401,6492
2402,2402,6492
2403,2403,6492
2404,2404,6492
2405,2405,6057
2406,2406,6231
2407,2407,6236
2408,2408,6492
2409,2409,6492
2410,2410,6492
2411,2411,6236
2412,2412,6492
2413,2413,6231
2414,2414,6236
2415,2415,6057
2416,2416,6057
2417,2417,6231
2418,2418,6492
2419,2419,6057
2420,2420,6492
2421,2421,6231
2422,2422,6231
2423,2423,6492
2424,2424,6057
2425,2425,6492
2426,2426,6492
2427,2427,6057
2428,2428,6231
2429,2429,6057
2430,2430,6057
2431,2431,6231
2432,2432,6236
2433,2433,6492
2434,2434,6231
2435,2435,6231
2436,2436,6057
2437,2437,6236
2438,2438,6236
2439,2439,6492
2440,2440,6057
2441,2441,6236
2442,2442,6231
2443,2443,6236
2444,2444,6057
2445,2445,6492
2446,2446,6236
2447,2447,6231
2448,2448,6236
2449,2449,6057
2450,2450,6231
2451,2451,6492
2452,2452,6492
2453,2453,6057
2454,2454,6231
2455,2455,6236
2456,2456,6236
2457,2457,6236
2458,2458,6492
2459,2459,6057
2460,2460,6236
2461,2461,6492
2462,2462,6236
2463,2463,6057
2464,2464,6492
2465,2465,6492
2466,2466,6492
2467,2467,6231
2468,2468,6236
2469,2469,6492
2470,2470,6057
2471,2471,6492
2472,2472,6492
2473,2473,6236
2474,2474,6492
2475,2475,6057
2476,2476,6057
2477,2477,6236
2478,2478,6057
2479,2479,6492
2480,2480,6236
2481,2481,6057
2482,2482,6236
2483,2483,6236
2484,2484,6231
2485,2485,6492
2486,2486,6236
2487,2487,6231
2488,2488,6231
2489,2489,6057
2490,2490,6492
2491,2491,6231
2492,2492,6492
2493,2493,6492
2494,2494,6057
2495,2495,6231
2496,2496,6057
2497,2497,6236
2498,2498,4720
2499,2499,4616
2500,2500,4793
2501,2501,4633
2502,2502,4793
2503,2503,4793
2504,2504,4752
2505,2505,4720
2506,2506,4633
2507,2507,4616
2508,2508,4720
2509,2509,4752
2510,2510,4752
2511,2511,4752
2512,2512,4793
2513,2513,4720
2514,2514,4720
2515,2515,4793
2516,2516,4616
2517,2517,4752
2518,2518,4793
2519,2519,4633
2520,2520,4633
2521,2521,4720
2522,2522,4720
2523,2523,4633
2524,2524,4616
2525,2525,4752
2526,2526,4752
2527,2527,4720
2528,2528,4720
2529,2529,4633
2530,2530,4752
2531,2531,4720
2532,2532,4720
2533,2533,4720
2534,2534,4633
2535,2535,4752
2536,2536,4633
2537,2537,4720
2538,2538,4616
2539,2539,4633
2540,2540,4633
2541,2541,4633
2542,2542,4752
2543,2543,4793
2544,2544,4633
2545,2545,4793
2546,2546,4616
2547,2547,4633
2548,2548,4793
2549,2549,4633
2550,2550,4616
2551,2551,4752
2552,2552,4720
2553,2553,4616
2554,2554,4752
2555,2555,4633
2556,2556,4633
2557,2557,4720
2558,2558,4616
2559,2559,4633
2560,2560,4752
2561,2561,4793
2562,2562,4752
2563,2563,4616
2564,2564,4633
2565,2565,4793
2566,2566,4793
2567,2567,4752
2568,2568,4793
2569,2569,4752
2570,2570,4752
2571,2571,4633
2572,2572,4633
2573,2573,4616
2574,2574,4633
2575,2575,4633
2576,2576,4720
2577,2577,4633
2578,2578,4616
2579,2579,4616
2580,2580,4633
2581,2581,4633
2582,2582,4633
2583,2583,4793
2584,2584,4720
2585,2585,4752
2586,2586,4616
2587,2587,4752
2588,2588,4752
2589,2589,4793
2590,2590,4752
2591,2591,4752
2592,2592,4752
2593,2593,4752
2594,2594,4633
2595,2595,4616
2596,2596,4616
2597,2597,4633
2598,2598,4720
2599,2599,4793
2600,2600,4633
2601,2601,4633
2602,2602,4793
2603,2603,4633
2604,2604,4633
2605,2605,4793
2606,2606,4633
2607,2607,4616
2608,2608,4616
2609,2609,4616
2610,2610,4793
2611,2611,4633
2612,2612,4616
2613,2613,4793
2614,2614,4616
2615,2615,4752
2616,2616,4633
2617,2617,4793
2618,2618,4616
2619,2619,4793
2620,2620,4633
2621,2621,4793
2622,2622,4720
2623,2623,4793
2624,2624,4720
2625,2625,4616
2626,2626,4633
2627,2627,7686
2628,2628,7633
2629,2629,7428
2630,2630,7428
2631,2631,7686
2632,2632,7428
2633,2633,7633
2634,2634,7686
2635,2635,7686
2636,2636,7428
2637,2637,7686
2638,2638,7428
2639,2639,7633
2640,2640,7633
2641,2641,7428
2642,2642,7686
2643,2643,7686
2644,2644,7428
2645,2645,7428
2646,2646,7686
2647,2647,7686
2648,2648,7686
2649,2649,7633
2650,2650,7633
2651,2651,7686
2652,2652,7686
2653,2653,7686
2654,2654,7633
2655,2655,7633
2656,2656,7686
2657,2657,7633
2658,2658,7428
2659,2659,7633
2660,2660,7633
2661,2661,7686
2662,2662,7428
2663,2663,7428
2664,2664,7686
2665,2665,7686
2666,2666,7686
2667,2667,7633
2668,2668,7686
2669,2669,7686
2670,2670,7686
2671,2671,7686
2672,2672,7428
2673,2673,7686
2674,2674,7633
2675,2675,7633
2676,2676,7428
2677,2677,7428
2678,2678,7633
2679,2679,7428
2680,2680,7686
2681,2681,7686
2682,2682,7428
2683,2683,7686
2684,2684,7428
2685,2685,7686
2686,2686,7633
2687,2687,7428
2688,2688,7428
2689,2689,7686
2690,2690,7428
2691,2691,7428
2692,2692,7633
2693,2693,7686
2694,2694,7686
2695,2695,7633
2696,2696,7633
2697,2697,7633
2698,2698,7428
2699,2699,7686
2700,2700,7686
2701,2701,7686
2702,2702,7633
2703,2703,7428
2704,2704,7686
2705,2705,7633
2706,2706,7428
2707,2707,7686
2708,2708,7633
2709,2709,7686
2710,2710,7686
2711,2711,7633
2712,2712,7428
2713,2713,7633
2714,2714,7686
2715,2715,7686
2716,2716,7633
2717,2717,7686
2718,2718,7633
2719,2719,7686
2720,2720,7686
2721,2721,7428
2722,2722,7633
2723,2723,7686
2724,2724,7428
2725,2725,7428
2726,2726,7428
2727,2727,7633
2728,2728,7428
2729,2729,7686
2730,2730,7633
2731,2731,7686
2732,2732,7686
2733,2733,7428
2734,2734,7428
2735,2735,7633
2736,2736,7633
2737,2737,7633
2738,2738,7633
2739,2739,7686
2740,2740,7428
2741,2741,7428
2742,2742,7686
2743,2743,7686
2744,2744,7633
2745,2745,7633
2746,2746,7686
2747,2747,7686
2748,2748,7686
2749,2749,7686
2750,2750,7686
2751,2751,7428
2752,2752,7686
2753,2753,7428
2754,2754,7428
2755,2755,7428
2756,2756,8503
2757,2757,8503
2758,2758,8503
2759,2759,8503
2760,2760,8503
2761,2761,8503
2762,2762,8503
2763,2763,8503
2764,2764,8503
2765,2765,8503
2766,2766,8503
2767,2767,8503
2768,2768,8503
2769,2769,8503
2770,2770,8503
2771,2771,8503
2772,2772,8503
2773,2773,8503
2774,2774,8503
2775,2775,8503
2776,2776,8503
2777,2777,8503
2778,2778,8503
2779,2779,8503
2780,2780,8503
2781,2781,8503
2782,2782,8503
2783,2783,8503
2784,2784,8503
2785,2785,8503
2786,2786,8503
2787,2787,8503
2788,2788,8503
2789,2789,8503
2790,2790,8503
2791,2791,8503
2792,2792,8503
2793,2793,8503
2794,2794,8503
2795,2795,8503
2796,2796,8503
2797,2797,8503
2798,2798,8503
2799,2799,8503
2800,2800,8503
2801,2801,8503
2802,2802,8503
2803,2803,8503
2804,2804,8503
2805,2805,8503
2806,2806,8503
2807,2807,8503
2808,2808,8503
2809,2809,8503
2810,2810,8503
2811,2811,8503
2812,2812,8503
2813,2813,8503
2814,2814,8503
2815,2815,8503
2816,2816,8503
2817,2817,8503
2818,2818,8503
2819,2819,8503
2820,2820,8503
2821,2821,8503
2822,2822,8503
2823,2823,8503
2824,2824,8503
2825,2825,8503
2826,2826,8503
2827,2827,8503
2828,2828,8503
2829,2829,8503
2830,2830,8503
2831,2831,8503
2832,2832,4378
2833,2833,4377
2834,2834,4223
2835,2835,2860
2836,2836,780
2837,2837,2974
2838,2838,3868
2839,2839,635
2840,2840,1011
2841,2841,3246
2842,2842,6236
2843,2843,4131
2844,2844,764
2845,2845,3585
2846,2846,4616
2847,2847,8221
2848,2848,764
2849,2849,1456
2850,2850,458
2851,2851,6529
2852,2852,9062
2853,2853,1194
2854,2854,5737
2855,2855,4131
2856,2856,7428
2857,2857,4929
2858,2858,2641
2859,2859,1748
2860,2860,9230
2861,2861,5160
2862,2862,635
2863,2863,1748
2864,2864,8575
2865,2865,9062
2866,2866,7867
2867,2867,3925
2868,2868,2641
2869,2869,4223
2870,2870,6492
2871,2871,764
2872,2872,6057
2873,2873,4059
2874,2874,4377
2875,2875,9273
2876,2876,4378
2877,2877,6236
2878,2878,9481
2879,2879,1595
2880,2880,0
2881,2881,2641
2882,2882,9062
2883,2883,5160
2884,2884,7403
2885,2885,7069
2886,2886,6057
2887,2887,5218
2888,2888,2707
2889,2889,4929
2890,2890,4793
2891,2891,8575
2892,2892,777
2893,2893,9062
2894,2894,4260
2895,2895,442
2896,2896,4223
2897,2897,8082
2898,2898,6987
2899,2899,2243
2900,2900,8355
2901,2901,1748
2902,2902,9481
2903,2903,7428
2904,2904,635
2905,2905,2898
2906,2906,3585
2907,2907,4633
2908,2908,9273
2909,2909,1595
2910,2910,8079
2911,2911,3585
2912,2912,4019
2913,2913,2243
2914,2914,6492
2915,2915,5318
2916,2916,780
2917,2917,8082
2918,2918,2860
2919,2919,1129
2920,2920,8355
2921,2921,4131
2922,2922,9399
2923,2923,7867
2924,2924,6236
2925,2925,7369
2926,2926,1748
2927,2927,1390
2928,2928,7369
2929,2929,6231
2930,2930,3246
2931,2931,2243
2932,2932,8983
2933,2933,3693
2934,2934,6529
2935,2935,9399
2936,2936,3585
2937,2937,764
2938,2938,4329
2939,2939,3925
2940,2940,4223
2941,2941,4929
2942,2942,4720
2943,2943,4377
2944,2944,1129
2945,2945,2974
2946,2946,9062
2947,2947,8681
2948,2948,4720
2949,2949,635
2950,2950,683
2951,2951,596
2952,2952,6529
2953,2953,495
2954,2954,4633
2955,2955,596
2956,2956,5160
2957,2957,458
2958,2958,8221
2959,2959,4131
2960,2960,4793
2961,2961,6492
2962,2962,5160
2963,2963,7867
2964,2964,5318
2965,2965,7403
2966,2966,4929
2967,2967,5160
2968,2968,8388
2969,2969,7428
2970,2970,1011
2971,2971,1011
2972,2972,1011
2973,2973,6492
2974,2974,6529
2975,2975,1981
2976,2976,7428
2977,2977,777
2978,2978,1595
2979,2979,4929
2980,2980,8983
2981,2981,214
2982,2982,6529
2983,2983,6231
2984,2984,2898
2985,2985,2860
2986,2986,6529
2987,2987,5160
2988,2988,3246
2989,2989,0
2990,2990,9230
2991,2991,7923
2992,2992,3868
2993,2993,2898
2994,2994,7403
2995,2995,1011
2996,2996,3585
2997,2997,5737
2998,2998,4059
2999,2999,683
3000,3000,574
3001,3001,8801
3002,3002,7867
3003,3003,4793
3004,3004,4059
3005,3005,4633
3006,3006,5737
3007,3007,4720
3008,3008,9273
3009,3009,7686
3010,3010,6057
3011,3011,4378
3012,3012,4616
3013,3013,4059
3014,3014,4131
3015,3015,0
3016,3016,7923
3017,3017,5737
3018,3018,4633
3019,3019,3776
3020,3020,2641
3021,3021,8079
3022,3022,5318
3023,3023,3246
3024,3024,7403
3025,3025,3693
3026,3026,4378
3027,3027,1390
3028,3028,8575
3029,3029,4720
3030,3030,4247
3031,3031,2707
3032,3032,7369
3033,3033,1011
3034,3034,214
3035,3035,8079
3036,3036,4378
3037,3037,458
3038,3038,4131
3039,3039,1194
3040,3040,1947
3041,3041,458
3042,3042,7972
3043,3043,635
3044,3044,8221
3045,3045,4616
3046,3046,4929
3047,3047,1595
3048,3048,7633
3049,3049,9399
3050,3050,7069
3051,3051,8079
3052,3052,764
3053,3053,8575
3054,3054,7972
3055,3055,367
3056,3056,780
3057,3057,6987
3058,3058,5160
3059,3059,9399
3060,3060,2898
3061,3061,777
3062,3062,1011
3063,3063,367
3064,3064,1129
3065,3065,8681
3066,3066,4304
3067,3067,8503
3068,3068,7069
3069,3069,9399
3070,3070,574
3071,3071,9273
3072,3072,442
3073,3073,7069
3074,3074,214
3075,3075,4304
3076,3076,7867
3077,3077,8388
3078,3078,6236
3079,3079,3776
3080,3080,635
3081,3081,3693
3082,3082,4059
3083,3083,4616
3084,3084,1194
3085,3085,9230
3086,3086,1456
3087,3087,6057
3088,3088,4260
3089,3089,4005
3090,3090,4752
3091,3091,4059
3092,3092,1981
3093,3093,1595
3094,3094,2641
3095,3095,4223
3096,3096,4929
3097,3097,9273
3098,3098,6236
3099,3099,1129
3100,3100,1390
3101,3101,2707
3102,3102,6987
3103,3103,574
3104,3104,4329
3105,3105,4260
3106,3106,1595
3107,3107,8388
3108,3108,8388
3109,3109,8388
3110,3110,8355
3111,3111,8355
3112,3112,8388
3113,3113,8388
3114,3114,8388
3115,3115,8388
3116,3116,8355
3117,3117,8388
3118,3118,8388
3119,3119,8388
3120,3120,8355
3121,3121,8355
3122,3122,8355
3123,3123,8355
3124,3124,8388
3125,3125,8355
3126,3126,8355
3127,3127,8355
3128,3128,8388
3129,3129,8355
3130,3130,8355
3131,3131,8388
3132,3132,8388
3133,3133,8355
3134,3134,8355
3135,3135,8388
3136,3136,8388
3137,3137,8388
3138,3138,8355
3139,3139,8355
3140,3140,8388
3141,3141,8388
3142,3142,8388
3143,3143,8388
3144,3144,8355
3145,3145,8355
3146,3146,8355
3147,3147,8388
3148,3148,8355
3149,3149,8388
3150,3150,8388
3151,3151,8355
3152,3152,8388
3153,3153,8355
3154,3154,8388
3155,3155,8355
3156,3156,8388
3157,3157,8388
3158,3158,8388
3159,3159,8388
3160,3160,8355
3161,3161,8388
3162,3162,8388
3163,3163,8355
3164,3164,8355
3165,3165,8388
3166,3166,8355
3167,3167,8388
3168,3168,8388
3169,3169,8388
3170,3170,8388
3171,3171,8388
3172,3172,8355
3173,3173,8388
3174,3174,8388
3175,3175,8388
3176,3176,8388
3177,3177,8355
3178,3178,8355
3179,3179,8355
3180,3180,8388
3181,3181,8388
3182,3182,8388
