Facility_ID,Facility_Name,Facility_Level,District,Region,Officer_Category,Total_Mins_Per_Day,Staff_Count
121.0,Facility_Level_1a_Zomba,1a,Zomba,Southern,Pharmacy,5940.222768131949,29.667948698967294
121.0,Facility_Level_1a_Zomba,1a,Zomba,Southern,Radiography,0.0,0.0
122.0,Facility_Level_1b_Zomba,1b,Zomba,Southern,Clinical,9557.956474733619,47.41774109458941
122.0,Facility_Level_1b_Zomba,1b,Zomba,Southern,DCSA,0.0,0.0
122.0,Facility_Level_1b_Zomba,1b,Zomba,Southern,Dental,1164.2698783519868,5.699653573445218
122.0,Facility_Level_1b_Zomba,1b,Zomba,Southern,Laboratory,2181.2120436244118,9.692752412836217
122.0,Facility_Level_1b_Zomba,1b,Zomba,Southern,Mental,1053.260569695251,5.156210326707057
122.0,Facility_Level_1b_Zomba,1b,Zomba,Southern,Nursing_and_Midwifery,21588.027406056906,104.34274314046968
122.0,Facility_Level_1b_Zomba,1b,Zomba,Southern,Nutrition,0.0,0.0
122.0,Facility_Level_1b_Zomba,1b,Zomba,Southern,Pharmacy,1747.3908475465623,8.236923997702574
122.0,Facility_Level_1b_Zomba,1b,Zomba,Southern,Radiography,1113.4421661583995,5.342118228200206
123.0,Facility_Level_2_Zomba,2,Zomba,Southern,Clinical,20561.364611672794,110.52604205501044
123.0,Facility_Level_2_Zomba,2,Zomba,Southern,DCSA,0.0,0.0
123.0,Facility_Level_2_Zomba,2,Zomba,Southern,Dental,863.9073709578042,4.229236558945551
123.0,Facility_Level_2_Zomba,2,Zomba,Southern,Laboratory,1988.432553891283,9.314340872748783
123.0,Facility_Level_2_Zomba,2,Zomba,Southern,Mental,0.0,0.0
123.0,Facility_Level_2_Zomba,2,Zomba,Southern,Nursing_and_Midwifery,34405.70389026562,167.19607711329402
123.0,Facility_Level_2_Zomba,2,Zomba,Southern,Nutrition,80.33343328184117,0.39327027915562296
123.0,Facility_Level_2_Zomba,2,Zomba,Southern,Pharmacy,2089.8382401347717,11.07912540704717
123.0,Facility_Level_2_Zomba,2,Zomba,Southern,Radiography,1017.5367119016292,4.970302425213907
124.0,Facility_Level_0_Zomba City,0,Zomba City,Southern,Clinical,0.0,0.0
124.0,Facility_Level_0_Zomba City,0,Zomba City,Southern,DCSA,1962.7962915997375,35.157903053872644
124.0,Facility_Level_0_Zomba City,0,Zomba City,Southern,Dental,0.0,0.0
124.0,Facility_Level_0_Zomba City,0,Zomba City,Southern,Laboratory,0.0,0.0
124.0,Facility_Level_0_Zomba City,0,Zomba City,Southern,Mental,0.0,0.0
124.0,Facility_Level_0_Zomba City,0,Zomba City,Southern,Nursing_and_Midwifery,0.0,0.0
124.0,Facility_Level_0_Zomba City,0,Zomba City,Southern,Nutrition,0.0,0.0
124.0,Facility_Level_0_Zomba City,0,Zomba City,Southern,Pharmacy,0.0,0.0
124.0,Facility_Level_0_Zomba City,0,Zomba City,Southern,Radiography,0.0,0.0
125.0,Facility_Level_1a_Zomba City,1a,Zomba City,Southern,Clinical,2384.7848084571197,11.420616779688926
125.0,Facility_Level_1a_Zomba City,1a,Zomba City,Southern,DCSA,0.0,0.0
125.0,Facility_Level_1a_Zomba City,1a,Zomba City,Southern,Dental,616.0846699650956,3.016026830206951
125.0,Facility_Level_1a_Zomba City,1a,Zomba City,Southern,Laboratory,1326.630044038182,6.593159437415713
125.0,Facility_Level_1a_Zomba City,1a,Zomba City,Southern,Mental,0.0,0.0
125.0,Facility_Level_1a_Zomba City,1a,Zomba City,Southern,Nursing_and_Midwifery,8341.728526892874,39.38038456955648
125.0,Facility_Level_1a_Zomba City,1a,Zomba City,Southern,Nutrition,15.580669810878382,0.07627477272704575
125.0,Facility_Level_1a_Zomba City,1a,Zomba City,Southern,Pharmacy,972.0896377806214,4.855020868778395
125.0,Facility_Level_1a_Zomba City,1a,Zomba City,Southern,Radiography,0.0,0.0
126.0,Facility_Level_1b_Zomba City,1b,Zomba City,Southern,Clinical,1564.114816921015,7.759691271563238
126.0,Facility_Level_1b_Zomba City,1b,Zomba City,Southern,DCSA,0.0,0.0
126.0,Facility_Level_1b_Zomba City,1b,Zomba City,Southern,Dental,190.52731328491672,0.9327216156621948
126.0,Facility_Level_1b_Zomba City,1b,Zomba City,Southern,Laboratory,356.94513626403534,1.586173540938475
126.0,Facility_Level_1b_Zomba City,1b,Zomba City,Southern,Mental,172.36115978284207,0.8437896732929435
126.0,Facility_Level_1b_Zomba City,1b,Zomba City,Southern,Nursing_and_Midwifery,3532.7795876839473,17.075201275044595
126.0,Facility_Level_1b_Zomba City,1b,Zomba City,Southern,Nutrition,0.0,0.0
126.0,Facility_Level_1b_Zomba City,1b,Zomba City,Southern,Pharmacy,285.95232912231074,1.3479340384857674
126.0,Facility_Level_1b_Zomba City,1b,Zomba City,Southern,Radiography,182.2095962119895,0.8742126307605577
127.0,Facility_Level_2_Zomba City,2,Zomba City,Southern,Clinical,3364.7710292726715,18.08706918585284
127.0,Facility_Level_2_Zomba City,2,Zomba City,Southern,DCSA,0.0,0.0
127.0,Facility_Level_2_Zomba City,2,Zomba City,Southern,Dental,141.3743955556191,0.6920947572420437
127.0,Facility_Level_2_Zomba City,2,Zomba City,Southern,Laboratory,325.3976755607825,1.5242482645146616
127.0,Facility_Level_2_Zomba City,2,Zomba City,Southern,Mental,0.0,0.0
127.0,Facility_Level_2_Zomba City,2,Zomba City,Southern,Nursing_and_Midwifery,5630.332318798437,27.360855035831307
127.0,Facility_Level_2_Zomba City,2,Zomba City,Southern,Nutrition,13.146190152928632,0.06435683948844484
127.0,Facility_Level_2_Zomba City,2,Zomba City,Southern,Pharmacy,341.9922412289532,1.813046989018802
127.0,Facility_Level_2_Zomba City,2,Zomba City,Southern,Radiography,166.5151177507099,0.8133667158253295
128.0,Referral Hospital_Southern,3,,Southern,Clinical,170795.67413285054,1085.0
128.0,Referral Hospital_Southern,3,,Southern,DCSA,0.0,0.0
128.0,Referral Hospital_Southern,3,,Southern,Dental,8375.081818100301,41.0
128.0,Referral Hospital_Southern,3,,Southern,Laboratory,26954.671047227923,126.0
128.0,Referral Hospital_Southern,3,,Southern,Mental,3268.324611941581,16.0
128.0,Referral Hospital_Southern,3,,Southern,Nursing_and_Midwifery,352892.40760242776,1757.0
128.0,Referral Hospital_Southern,3,,Southern,Nutrition,0.0,0.0
128.0,Referral Hospital_Southern,3,,Southern,Pharmacy,9808.766673747316,52.0
128.0,Referral Hospital_Southern,3,,Southern,Radiography,11527.668802565327,55.0
129.0,Referral Hospital_Northern,3,,Northern,Clinical,58205.336283035955,376.0
129.0,Referral Hospital_Northern,3,,Northern,DCSA,0.0,0.0
129.0,Referral Hospital_Northern,3,,Northern,Dental,3268.324611941581,16.0
129.0,Referral Hospital_Northern,3,,Northern,Laboratory,11979.843942505133,56.0
129.0,Referral Hospital_Northern,3,,Northern,Mental,2042.7028824634883,10.0
129.0,Referral Hospital_Northern,3,,Northern,Nursing_and_Midwifery,129088.58724070998,641.0
129.0,Referral Hospital_Northern,3,,Northern,Nutrition,0.0,0.0
129.0,Referral Hospital_Northern,3,,Northern,Pharmacy,4903.660091104346,26.0
129.0,Referral Hospital_Northern,3,,Northern,Radiography,5243.114354026609,25.0
130.0,Referral Hospital_Central,3,,Central,Clinical,100725.67347823706,635.0
130.0,Referral Hospital_Central,3,,Central,DCSA,0.0,0.0
130.0,Referral Hospital_Central,3,,Central,Dental,4289.676053173325,21.0
130.0,Referral Hospital_Central,3,,Central,Laboratory,18825.501437371662,88.0
130.0,Referral Hospital_Central,3,,Central,Mental,2451.243458956186,12.0
130.0,Referral Hospital_Central,3,,Central,Nursing_and_Midwifery,196998.399746591,984.0
130.0,Referral Hospital_Central,3,,Central,Nutrition,0.0,0.0
130.0,Referral Hospital_Central,3,,Central,Pharmacy,7357.659873964456,39.0
130.0,Referral Hospital_Central,3,,Central,Radiography,11694.655857781778,56.0
131.0,Zomba Mental Hospital,4,,,Clinical,3370.099177884307,21.0
131.0,Zomba Mental Hospital,4,,,DCSA,0.0,0.0
131.0,Zomba Mental Hospital,4,,,Dental,0.0,0.0
131.0,Zomba Mental Hospital,4,,,Laboratory,213.92032854209444,1.0
131.0,Zomba Mental Hospital,4,,,Mental,27780.75920150344,136.0
131.0,Zomba Mental Hospital,4,,,Nursing_and_Midwifery,14795.551340279279,72.0
131.0,Zomba Mental Hospital,4,,,Nutrition,0.0,0.0
131.0,Zomba Mental Hospital,4,,,Pharmacy,564.6492105076825,3.0
131.0,Zomba Mental Hospital,4,,,Radiography,0.0,0.0
132.0,Headquarter,5,,,Clinical,7792.8756109320575,49.0
132.0,Headquarter,5,,,DCSA,0.0,0.0
132.0,Headquarter,5,,,Dental,0.0,0.0
132.0,Headquarter,5,,,Laboratory,10899.822017349034,51.0
132.0,Headquarter,5,,,Mental,0.0,0.0
132.0,Headquarter,5,,,Nursing_and_Midwifery,6081.067218864684,30.0
132.0,Headquarter,5,,,Nutrition,3472.59490018793,17.0
132.0,Headquarter,5,,,Pharmacy,2639.9316481389696,14.0
132.0,Headquarter,5,,,Radiography,0.0,0.0
